national_industry_code,naics_industry_code,industry_group_code,subsector_code,sector_code,national_industry_desc,naics_industry_desc,industry_group_desc,subsector_desc,sector_desc
812910,81291,8129,812,81,Pet Care (except Veterinary) Services,Pet Care (except Veterinary) Services,Other Personal Services,Personal and Laundry Services,Other Services (except Public Administration)
812921,81292,8129,812,81,Photofinishing Laboratories (except One-Hour),Photofinishing,Other Personal Services,Personal and Laundry Services,Other Services (except Public Administration)
812922,81292,8129,812,81,One-Hour Photofinishing,Photofinishing,Other Personal Services,Personal and Laundry Services,Other Services (except Public Administration)
812930,81293,8129,812,81,Parking Lots and Garages,Parking Lots and Garages,Other Personal Services,Personal and Laundry Services,Other Services (except Public Administration)
812990,81299,8129,812,81,All Other Personal Services,All Other Personal Services,Other Personal Services,Personal and Laundry Services,Other Services (except Public Administration)
813110,81311,8131,813,81,Religious Organizations,Religious Organizations,Religious Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813211,81321,8132,813,81,Grantmaking Foundations,Grantmaking and Giving Services,Grantmaking and Giving Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813212,81321,8132,813,81,Voluntary Health Organizations,Grantmaking and Giving Services,Grantmaking and Giving Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813219,81321,8132,813,81,Other Grantmaking and Giving Services,Grantmaking and Giving Services,Grantmaking and Giving Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813311,81331,8133,813,81,Human Rights Organizations,Social Advocacy Organizations,Social Advocacy Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813312,81331,8133,813,81,"Environment, Conservation and Wildlife Organizations",Social Advocacy Organizations,Social Advocacy Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813319,81331,8133,813,81,Other Social Advocacy Organizations,Social Advocacy Organizations,Social Advocacy Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813410,81341,8134,813,81,Civic and Social Organizations,Civic and Social Organizations,Civic and Social Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813910,81391,8139,813,81,Business Associations,Business Associations,"Business, Professional, Labor, Political, and Similar Organizations","Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813920,81392,8139,813,81,Professional Organizations,Professional Organizations,"Business, Professional, Labor, Political, and Similar Organizations","Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813930,81393,8139,813,81,Labor Unions and Similar Labor Organizations,Labor Unions and Similar Labor Organizations,"Business, Professional, Labor, Political, and Similar Organizations","Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813940,81394,8139,813,81,Political Organizations,Political Organizations,"Business, Professional, Labor, Political, and Similar Organizations","Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
813990,81399,8139,813,81,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","Business, Professional, Labor, Political, and Similar Organizations","Religious, Grantmaking, Civic, Professional, and Similar Organizations",Other Services (except Public Administration)
814110,81411,8141,814,81,Private Households,Private Households,Private Households,Private Households,Other Services (except Public Administration)
921110,92111,9211,921,92,Executive Offices,Executive Offices,"Executive, Legislative, and Other General Government Support","Executive, Legislative, and Other General Government Support",Public Administration
921120,92112,9211,921,92,Legislative Bodies,Legislative Bodies,"Executive, Legislative, and Other General Government Support","Executive, Legislative, and Other General Government Support",Public Administration
921130,92113,9211,921,92,Public Finance Activities,Public Finance Activities,"Executive, Legislative, and Other General Government Support","Executive, Legislative, and Other General Government Support",Public Administration
921140,92114,9211,921,92,"Executive and Legislative Offices, Combined","Executive and Legislative Offices, Combined","Executive, Legislative, and Other General Government Support","Executive, Legislative, and Other General Government Support",Public Administration
921150,92115,9211,921,92,American Indian and Alaska Native Tribal Governments,American Indian and Alaska Native Tribal Governments,"Executive, Legislative, and Other General Government Support","Executive, Legislative, and Other General Government Support",Public Administration
921190,92119,9211,921,92,Other General Government Support,Other General Government Support,"Executive, Legislative, and Other General Government Support","Executive, Legislative, and Other General Government Support",Public Administration
922110,92211,9221,922,92,Courts,Courts,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
922120,92212,9221,922,92,Police Protection,Police Protection,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
922130,92213,9221,922,92,Legal Counsel and Prosecution,Legal Counsel and Prosecution,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
922140,92214,9221,922,92,Correctional Institutions,Correctional Institutions,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
922150,92215,9221,922,92,Parole Offices and Probation Offices,Parole Offices and Probation Offices,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
922160,92216,9221,922,92,Fire Protection,Fire Protection,"Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
922190,92219,9221,922,92,"Other Justice, Public Order, and Safety Activities","Other Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities","Justice, Public Order, and Safety Activities",Public Administration
923110,92311,9231,923,92,Administration of Education Programs,Administration of Education Programs,Administration of Human Resource Programs,Administration of Human Resource Programs,Public Administration
923120,92312,9231,923,92,Administration of Public Health Programs,Administration of Public Health Programs,Administration of Human Resource Programs,Administration of Human Resource Programs,Public Administration
923130,92313,9231,923,92,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)","Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",Administration of Human Resource Programs,Administration of Human Resource Programs,Public Administration
923140,92314,9231,923,92,Administration of Veterans' Affairs,Administration of Veterans' Affairs,Administration of Human Resource Programs,Administration of Human Resource Programs,Public Administration
924110,92411,9241,924,92,Administration of Air and Water Resource and Solid Waste Management Programs,Administration of Air and Water Resource and Solid Waste Management Programs,Administration of Environmental Quality Programs,Administration of Environmental Quality Programs,Public Administration
924120,92412,9241,924,92,Administration of Conservation Programs,Administration of Conservation Programs,Administration of Environmental Quality Programs,Administration of Environmental Quality Programs,Public Administration
925110,92511,9251,925,92,Administration of Housing Programs,Administration of Housing Programs,"Administration of Housing Programs, Urban Planning, and Community Development","Administration of Housing Programs, Urban Planning, and Community Development",Public Administration
